x,y
121.0064238522619,6.118514952187737
120.93624906135562,6.145340397470029
120.86616197431296,6.171764326028698
120.79645103248072,6.196970837223292
120.72740467720578,6.220144030413356
120.65931134983504,6.240468004958441
120.59245949171532,6.2571268602180945
120.52713733565402,6.2693052191425345
120.4635330510264,6.276438939022522
120.40157457977699,6.2786172433747565
120.34114810313024,6.276034206476226
120.28213980231082,6.268883902603919
120.22443585854317,6.2573604060348185
120.16792245305189,6.241657791045912
120.11248576706153,6.221970131914186
120.05801198179658,6.198491502916627
120.00438727848164,6.17141597833022
119.95149783834125,6.140937632431951
119.89922984259995,6.107250539498809
119.84746947248226,6.070548773807776
119.79610290921282,6.031026409635843
119.74501633401606,5.988877521259992
119.69409592811658,5.944296182957212
119.64322787273892,5.897476469004487
119.59229834910764,5.848612453678806
119.54119353844727,5.797898211257151
119.48979962198234,5.745527816016511
119.43800278093747,5.691695342233875
119.3856891965371,5.636594864186224
119.33274505000585,5.580420456150547
119.27905652256825,5.523366192403828
119.22450979544885,5.465626147223058
119.16899104987218,5.407394394885216
119.1123864670628,5.348865009667294
119.05458222824522,5.290232065846276
118.99546451464406,5.23168963769915
118.93491950748383,5.1734317995029
118.87283343635124,5.11565263277417
118.80915268685764,5.058555224179791
118.74400114181569,5.002369231107788
118.67753526138533,4.947329187663152
118.60991150572657,4.893669627950875
118.54128633499934,4.841625086075941
118.47181620936367,4.791430096143343
118.40165758897943,4.743319192258068
118.3309669340067,4.697526908525106
118.25990070460537,4.654287779049448
118.18861536093544,4.61383633793608
118.11726736315693,4.576407119289994
118.04601317142972,4.54223465721618
117.97500924591381,4.511553485819625
117.90441204676922,4.484598139205318
117.83437803415588,4.46160315147825
117.76506366823378,4.4428030567434105
117.69662540916283,4.428432389105787
117.6292197171031,4.41872568267037
117.56300305221448,4.41391747154215
117.49813187465698,4.414242289826113
117.43476264459058,4.419934671627252
117.37305182217521,4.431229151050554
117.31315586757088,4.448360262201009
117.25523124093752,4.471562539183606
117.19943440243514,4.501070516103334
117.1459218122237,4.537118727065184
117.09484993046317,4.579941706174143
117.04637521731351,4.629773987535202
117.00064180492078,4.686809291077666
116.95756807766872,4.750493956909108
116.9168747619944,4.819619941858282
116.87827590539871,4.89295709089731
116.84148555538246,4.969275248998306
116.80621775944658,5.047344261133393
116.77218656509193,5.12593397227469
116.73910601981937,5.203814227394313
116.70669017112975,5.279754871464383
116.674653066524,5.352525749457018
116.64270875350289,5.420896706344337
116.61057127956735,5.483637587098459
116.57795469221828,5.539518236691504
116.54457303895649,5.587308500095588
116.51014036728287,5.6257782222828325
116.47437072469832,5.653697248225356
116.43697815870365,5.669835422895277
116.39767671679977,5.672962591264714
116.3561839979375,5.661872014290379
116.312435714754,5.636795054757109
116.26670857856543,5.600211402146962
116.21930897815598,5.554796420141591
116.17054330230982,5.5032254724226455
116.12071793981117,5.44817392267178
116.07013927944423,5.392317134570641
116.01911370999316,5.338330471800885
115.96794762024219,5.28888929804416
115.91694739897551,5.246668976982119
115.86641943497727,5.2143448722964125
115.81667011703169,5.19459234766869
115.76800583392296,5.190086766780605
115.72073297443526,5.203503493313809
115.67515792735281,5.237517890949952
115.63158708145978,5.294805323370685
115.59032682554039,5.378041154257661
115.55168354837878,5.489900747292529
