phoneme,n_languages,freq,IDF
dʷʲ,2,9.220839096357768e-4,6.988874330266929
dʼ,3,0.0013831258644536654,6.583409222158765
dʼkxʼ,1,4.610419548178884e-4,7.682021510826875
dˀ,1,4.610419548178884e-4,7.682021510826875
dː,25,0.011526048870447211,4.463145685958674
dˠ,3,0.0013831258644536654,6.583409222158765
dˤ,3,0.0013831258644536654,6.583409222158765
dˤː,3,0.0013831258644536654,6.583409222158765
d̙ˤ,1,4.610419548178884e-4,7.682021510826875
d̠,6,0.0027662517289073307,5.890262041598819
d̠ʒ,594,0.27385892116182575,1.2951421914642294
d̠ʒxʼ,1,4.610419548178884e-4,7.682021510826875
d̠ʒɾ,1,4.610419548178884e-4,7.682021510826875
d̠ʒʰ,1,4.610419548178884e-4,7.682021510826875
d̠ʒʱ,3,0.0013831258644536654,6.583409222158765
d̠ʒʲ,4,0.0018441678192715537,6.295727149706984
d̠ʒʷ,17,0.007837713231904103,4.848808166770659
d̠ʒʼ,2,9.220839096357768e-4,6.988874330266929
d̠ʒː,17,0.007837713231904103,4.848808166770659
d̠ʒˠ,1,4.610419548178884e-4,7.682021510826875
d̠ʒ̤,8,0.0036883356385431073,5.602579969147039
d̠ʓ,1,4.610419548178884e-4,7.682021510826875
d̠ʓʷ,2,9.220839096357768e-4,6.988874330266929
d̠ːʒ,1,4.610419548178884e-4,7.682021510826875
d̠̤ʒ̤,4,0.0018441678192715537,6.295727149706984
d̠̰,1,4.610419548178884e-4,7.682021510826875
d̠ⁿ,1,4.610419548178884e-4,7.682021510826875
d̤,12,0.005532503457814661,5.197114861038874
d̤z,2,9.220839096357768e-4,6.988874330266929
d̤z̤,3,0.0013831258644536654,6.583409222158765
d̤ɮ̤,1,4.610419548178884e-4,7.682021510826875
d̤ʑ̤,1,4.610419548178884e-4,7.682021510826875
d̤ʒ̤,1,4.610419548178884e-4,7.682021510826875
d̥,4,0.0018441678192715537,6.295727149706984
d̥z̥,3,0.0013831258644536654,6.583409222158765
d̥z̥ʲ,1,4.610419548178884e-4,7.682021510826875
d̥ʑ̥,2,9.220839096357768e-4,6.988874330266929
d̥ʒ̊,1,4.610419548178884e-4,7.682021510826875
d̥ʒ̥,1,4.610419548178884e-4,7.682021510826875
d̥ʲ,1,4.610419548178884e-4,7.682021510826875
d̥ː,1,4.610419548178884e-4,7.682021510826875
d̪,302,0.1392346703550023,1.9715944934520047
d̪l̪,1,4.610419548178884e-4,7.682021510826875
d̪x,1,4.610419548178884e-4,7.682021510826875
d̪z,1,4.610419548178884e-4,7.682021510826875
d̪z̪,24,0.011065006915629323,4.503967680478929
d̪z̪|dz,20,0.009220839096357769,4.6862892372728835
d̪z̪ʲ|dzʲ,1,4.610419548178884e-4,7.682021510826875
d̪z̪̤|dz̤,1,4.610419548178884e-4,7.682021510826875
d̪|d,90,0.04149377593360996,3.1822118404966093
d̪ð,2,9.220839096357768e-4,6.988874330266929
d̪ɦ,1,4.610419548178884e-4,7.682021510826875
d̪ɮ̪|dɮ,4,0.0018441678192715537,6.295727149706984
d̪ʒ,1,4.610419548178884e-4,7.682021510826875
d̪ʱ,6,0.0027662517289073307,5.890262041598819
d̪ʲ,5,0.002305209774089442,6.072583598392774
d̪ʲ|dʲ,5,0.002305209774089442,6.072583598392774
d̪ʷ|dʷ,1,4.610419548178884e-4,7.682021510826875
d̪ʼkxʼ,1,4.610419548178884e-4,7.682021510826875
d̪ː,6,0.0027662517289073307,5.890262041598819
d̪ˤ,3,0.0013831258644536654,6.583409222158765
d̪ˤ|dˤ,1,4.610419548178884e-4,7.682021510826875
d̪̚,1,4.610419548178884e-4,7.682021510826875
d̪̤,30,0.013831258644536652,4.280824129164719
d̪̤|d̤,4,0.0018441678192715537,6.295727149706984
d̪̥,1,4.610419548178884e-4,7.682021510826875
d̪̰,1,4.610419548178884e-4,7.682021510826875
d̪̰|d̰,3,0.0013831258644536654,6.583409222158765
d̪̻,1,4.610419548178884e-4,7.682021510826875
d̪ⁿ,1,4.610419548178884e-4,7.682021510826875
d̰,9,0.004149377593360996,5.484796933490655
d̺,7,0.003227293683725219,5.736111361771561
d̺z̺,1,4.610419548178884e-4,7.682021510826875
d̺z̺ː,1,4.610419548178884e-4,7.682021510826875
d̺ː,1,4.610419548178884e-4,7.682021510826875
d̺̠ʒ̺ʷ,1,4.610419548178884e-4,7.682021510826875
d̺̤,1,4.610419548178884e-4,7.682021510826875
d̺̥,2,9.220839096357768e-4,6.988874330266929
d̺̥z̺̥,2,9.220839096357768e-4,6.988874330266929
d̻,5,0.002305209774089442,6.072583598392774
d̻ʒ̻,1,4.610419548178884e-4,7.682021510826875
d͇z͇,1,4.610419548178884e-4,7.682021510826875
dᶣ,1,4.610419548178884e-4,7.682021510826875
dⁿ,1,4.610419548178884e-4,7.682021510826875
e,1350,0.6224066390041494,0.47416163939439926
ea,8,0.0036883356385431073,5.602579969147039
ei,27,0.012448132780082987,4.386184644822546
ei̯,8,0.0036883356385431073,5.602579969147039
eo,3,0.0013831258644536654,6.583409222158765
eu,11,0.005071461502996773,5.284126238028504
eu̯,3,0.0013831258644536654,6.583409222158765
eɔ,2,9.220839096357768e-4,6.988874330266929
eɘ,1,4.610419548178884e-4,7.682021510826875
eə,3,0.0013831258644536654,6.583409222158765
eəɪ,1,4.610419548178884e-4,7.682021510826875
eɛ,1,4.610419548178884e-4,7.682021510826875
eɪ,6,0.0027662517289073307,5.890262041598819
eɪ̃,1,4.610419548178884e-4,7.682021510826875
eɪ̯,1,4.610419548178884e-4,7.682021510826875
eʊ,1,4.610419548178884e-4,7.682021510826875
eʌ̯,1,4.610419548178884e-4,7.682021510826875
eˀ,1,4.610419548178884e-4,7.682021510826875
eː,448,0.206546795758414,1.5772282784118894
eːi̯,2,9.220839096357768e-4,6.988874330266929
eˑ,7,0.003227293683725219,5.736111361771561
e˞,2,9.220839096357768e-4,6.988874330266929
eˠ,1,4.610419548178884e-4,7.682021510826875
eˤ,1,4.610419548178884e-4,7.682021510826875
ẽ,229,0.10557860765329645,2.248299507272635
ẽĩ,1,4.610419548178884e-4,7.682021510826875
ẽɪ̃,1,4.610419548178884e-4,7.682021510826875
ẽː,33,0.015214384508990318,4.185513949360394
ĕ,1,4.610419548178884e-4,7.682021510826875
ë,4,0.0018441678192715537,6.295727149706984
ëː,1,4.610419548178884e-4,7.682021510826875
e̘,1,4.610419548178884e-4,7.682021510826875
e̙,1,4.610419548178884e-4,7.682021510826875
e̝,5,0.002305209774089442,6.072583598392774
e̞,204,0.09405255878284924,2.363901516982658
e̞a,1,4.610419548178884e-4,7.682021510826875
e̞i,7,0.003227293683725219,5.736111361771561
e̞o̞,3,0.0013831258644536654,6.583409222158765
e̞u,3,0.0013831258644536654,6.583409222158765
e̞u̯,1,4.610419548178884e-4,7.682021510826875
e̞ə,1,4.610419548178884e-4,7.682021510826875
e̞ː,24,0.011065006915629323,4.503967680478929
e̞ˤ,4,0.0018441678192715537,6.295727149706984
ẽ̞,42,0.019363762102351315,3.944351892543506
ẽ̞ĩ,2,9.220839096357768e-4,6.988874330266929
ẽ̞ũ,1,4.610419548178884e-4,7.682021510826875
ẽ̞ː,2,9.220839096357768e-4,6.988874330266929
ĕ̞,1,4.610419548178884e-4,7.682021510826875
ë̞,2,9.220839096357768e-4,6.988874330266929
e̞̥,1,4.610419548178884e-4,7.682021510826875
e̞̰,2,9.220839096357768e-4,6.988874330266929
ẽ̞̰,1,4.610419548178884e-4,7.682021510826875
e̠,3,0.0013831258644536654,6.583409222158765
e̠̞,1,4.610419548178884e-4,7.682021510826875
e̤,23,0.010603964960811434,4.546527294897724
e̤ː,7,0.003227293683725219,5.736111361771561
e̤ˑ,3,0.0013831258644536654,6.583409222158765
e̥,1,4.610419548178884e-4,7.682021510826875
e̥ː,1,4.610419548178884e-4,7.682021510826875
ḛ,14,0.006454587367450438,5.042964181211616
ḛɪ̰,1,4.610419548178884e-4,7.682021510826875
ḛː,1,4.610419548178884e-4,7.682021510826875
ḛˑ,1,4.610419548178884e-4,7.682021510826875
ḛ̃,3,0.0013831258644536654,6.583409222158765
f,935,0.4310742277547257,0.8414749815381874
fɾ,1,4.610419548178884e-4,7.682021510826875
fʃ,1,4.610419548178884e-4,7.682021510826875
fʰ,1,4.610419548178884e-4,7.682021510826875
fʲ,24,0.011065006915629323,4.503967680478929
fʲː,1,4.610419548178884e-4,7.682021510826875
fʷ,35,0.016136468418626097,4.126673449337461
fʷː,1,4.610419548178884e-4,7.682021510826875
fʼ,2,9.220839096357768e-4,6.988874330266929
fː,25,0.011526048870447211,4.463145685958674
f̩,1,4.610419548178884e-4,7.682021510826875
f̰,1,4.610419548178884e-4,7.682021510826875
h,1219,0.562010142923006,0.5762353813456028
hʲ,27,0.012448132780082987,4.386184644822546
hʷ,50,0.023052097740894423,3.7699985053987284
hʷʲ,1,4.610419548178884e-4,7.682021510826875
hʼ,1,4.610419548178884e-4,7.682021510826875
hˀ,1,4.610419548178884e-4,7.682021510826875
hː,9,0.004149377593360996,5.484796933490655
h̃,5,0.002305209774089442,6.072583598392774
hᶣ,1,4.610419548178884e-4,7.682021510826875
i,2033,0.9372982941447672,0.06475369719852776
ia,38,0.01751959428307976,4.044435351100488
iau,1,4.610419548178884e-4,7.682021510826875
iaː,2,9.220839096357768e-4,6.988874330266929
iã,1,4.610419548178884e-4,7.682021510826875
ia̟,1,4.610419548178884e-4,7.682021510826875
ie,18,0.008298755186721992,4.791649752930709
ieː,1,4.610419548178884e-4,7.682021510826875
iẽ,1,4.610419548178884e-4,7.682021510826875
iẽː,1,4.610419548178884e-4,7.682021510826875
ie̞,8,0.0036883356385431073,5.602579969147039
ii,2,9.220839096357768e-4,6.988874330266929
ii̯,2,9.220839096357768e-4,6.988874330266929
io,9,0.004149377593360996,5.484796933490655
io̞,1,4.610419548178884e-4,7.682021510826875
iu,20,0.009220839096357769,4.6862892372728835
iu̯,3,0.0013831258644536654,6.583409222158765
iæ,2,9.220839096357768e-4,6.988874330266929
iæ̃,1,4.610419548178884e-4,7.682021510826875
iø,1,4.610419548178884e-4,7.682021510826875
iɐ,1,4.610419548178884e-4,7.682021510826875
iɑ,5,0.002305209774089442,6.072583598392774
iɑu,1,4.610419548178884e-4,7.682021510826875
iɔ,5,0.002305209774089442,6.072583598392774
iə,21,0.009681881051175657,4.637499073103451
iəɪ,1,4.610419548178884e-4,7.682021510826875
iə̯,1,4.610419548178884e-4,7.682021510826875
iɛ,11,0.005071461502996773,5.284126238028504
iɛi̯,1,4.610419548178884e-4,7.682021510826875
iɛː,2,9.220839096357768e-4,6.988874330266929
iɛ̃,2,9.220839096357768e-4,6.988874330266929
iɜ,1,4.610419548178884e-4,7.682021510826875
iɨ,1,4.610419548178884e-4,7.682021510826875
iɪ,1,4.610419548178884e-4,7.682021510826875
iɪ̯,2,9.220839096357768e-4,6.988874330266929
iʊ,1,4.610419548178884e-4,7.682021510826875
iʌ,1,4.610419548178884e-4,7.682021510826875
iʌ̯,1,4.610419548178884e-4,7.682021510826875
iˀ,1,4.610419548178884e-4,7.682021510826875
iː,679,0.31304748732134624,1.1614003832681783
iːe,1,4.610419548178884e-4,7.682021510826875
iːə,1,4.610419548178884e-4,7.682021510826875
iːɛ,1,4.610419548178884e-4,7.682021510826875
iˑ,9,0.004149377593360996,5.484796933490655
i˞,1,4.610419548178884e-4,7.682021510826875
i˞ˤ,1,4.610419548178884e-4,7.682021510826875
i˞ˤː,1,4.610419548178884e-4,7.682021510826875
iˠ,2,9.220839096357768e-4,6.988874330266929
iˤ,4,0.0018441678192715537,6.295727149706984
iˤː,2,9.220839096357768e-4,6.988874330266929
ĩ,392,0.18072844628861226,1.710759671036412
ĩã,1,4.610419548178884e-4,7.682021510826875
ĩẽ̞,1,4.610419548178884e-4,7.682021510826875
ĩõ,1,4.610419548178884e-4,7.682021510826875
ĩə,1,4.610419548178884e-4,7.682021510826875
ĩɛ̃ː,1,4.610419548178884e-4,7.682021510826875
ĩː,64,0.02950668510834486,3.5231384274672024
ĩˠ,1,4.610419548178884e-4,7.682021510826875
ĭ,1,4.610419548178884e-4,7.682021510826875
ï,3,0.0013831258644536654,6.583409222158765
i̘,2,9.220839096357768e-4,6.988874330266929
i̙,1,4.610419548178884e-4,7.682021510826875
i̜,2,9.220839096357768e-4,6.988874330266929
i̞,5,0.002305209774089442,6.072583598392774
i̞ː,3,0.0013831258644536654,6.583409222158765
ĩ̞,1,4.610419548178884e-4,7.682021510826875
i̠,1,4.610419548178884e-4,7.682021510826875
i̤,22,0.010142923005993546,4.590979057468559
i̤a,1,4.610419548178884e-4,7.682021510826875
i̤a̤,1,4.610419548178884e-4,7.682021510826875
i̤ṳ,1,4.610419548178884e-4,7.682021510826875
i̤ə̤,1,4.610419548178884e-4,7.682021510826875
i̤ɛ̤,1,4.610419548178884e-4,7.682021510826875
i̤ː,8,0.0036883356385431073,5.602579969147039
i̤ˑ,3,0.0013831258644536654,6.583409222158765
i̥,4,0.0018441678192715537,6.295727149706984
i̯,10,0.004610419548178884,5.379436417832829
i̯a,4,0.0018441678192715537,6.295727149706984
i̯au̯,1,4.610419548178884e-4,7.682021510826875
i̯e,5,0.002305209774089442,6.072583598392774
i̯ei̯,1,4.610419548178884e-4,7.682021510826875
i̯ẽ,2,9.220839096357768e-4,6.988874330266929
i̯e̞,1,4.610419548178884e-4,7.682021510826875
i̯o,1,4.610419548178884e-4,7.682021510826875
i̯u,3,0.0013831258644536654,6.583409222158765
i̯uo,1,4.610419548178884e-4,7.682021510826875
i̯ũo,1,4.610419548178884e-4,7.682021510826875
i̯y,1,4.610419548178884e-4,7.682021510826875
i̯æ,1,4.610419548178884e-4,7.682021510826875
i̯ø,1,4.610419548178884e-4,7.682021510826875
i̯œ,1,4.610419548178884e-4,7.682021510826875
i̯œ̞,1,4.610419548178884e-4,7.682021510826875
i̯ɑ,1,4.610419548178884e-4,7.682021510826875
i̯ɒ,1,4.610419548178884e-4,7.682021510826875
i̯ɔ,3,0.0013831258644536654,6.583409222158765
i̯ɛ,4,0.0018441678192715537,6.295727149706984
i̯ɛi̯,1,4.610419548178884e-4,7.682021510826875
i̯ɛ̃,1,4.610419548178884e-4,7.682021510826875
i̯ʌ,1,4.610419548178884e-4,7.682021510826875
ĩ̯,2,9.220839096357768e-4,6.988874330266929
ḭ,17,0.007837713231904103,4.848808166770659
ḭu,1,4.610419548178884e-4,7.682021510826875
ḭː,1,4.610419548178884e-4,7.682021510826875
ḭˑ,1,4.610419548178884e-4,7.682021510826875
ḭ̃,6,0.0027662517289073307,5.890262041598819
i̽,1,4.610419548178884e-4,7.682021510826875
i͓,1,4.610419548178884e-4,7.682021510826875
j,1951,0.8994928538497003,0.10592417020376309
jʔ,1,4.610419548178884e-4,7.682021510826875
jʱ,1,4.610419548178884e-4,7.682021510826875
jʷ,23,0.010603964960811434,4.546527294897724
jˀ,9,0.004149377593360996,5.484796933490655
jː,30,0.013831258644536652,4.280824129164719
jˤ,1,4.610419548178884e-4,7.682021510826875
j̃,8,0.0036883356385431073,5.602579969147039
j̊,4,0.0018441678192715537,6.295727149706984
j̟,1,4.610419548178884e-4,7.682021510826875
j̤,1,4.610419548178884e-4,7.682021510826875
j̥,17,0.007837713231904103,4.848808166770659
j̥ʷ,1,4.610419548178884e-4,7.682021510826875
j̪,5,0.002305209774089442,6.072583598392774
j̰,24,0.011065006915629323,4.503967680478929
k,1973,0.9096357768556939,0.09471100480425906
kf,2,9.220839096357768e-4,6.988874330266929
km,1,4.610419548178884e-4,7.682021510826875
kp,304,0.14015675426463808,1.9649938094206527
kpr,1,4.610419548178884e-4,7.682021510826875
kpɾ,1,4.610419548178884e-4,7.682021510826875
kpʰ,2,9.220839096357768e-4,6.988874330266929
kpʲ,2,9.220839096357768e-4,6.988874330266929
kpʷ,5,0.002305209774089442,6.072583598392774
kpː,2,9.220839096357768e-4,6.988874330266929
kpˤ,1,4.610419548178884e-4,7.682021510826875
kx,6,0.0027662517289073307,5.890262041598819
kxʰ,5,0.002305209774089442,6.072583598392774
kxʰː,1,4.610419548178884e-4,7.682021510826875
kxʷʰ,1,4.610419548178884e-4,7.682021510826875
kxʼ,3,0.0013831258644536654,6.583409222158765
kxʼː,2,9.220839096357768e-4,6.988874330266929
kxː,1,4.610419548178884e-4,7.682021510826875
kǀ,10,0.004610419548178884,5.379436417832829
kǀh,1,4.610419548178884e-4,7.682021510826875
kǀkxʼ,1,4.610419548178884e-4,7.682021510826875
kǀx,2,9.220839096357768e-4,6.988874330266929
kǀxʼ,1,4.610419548178884e-4,7.682021510826875
kǀʔ,1,4.610419548178884e-4,7.682021510826875
kǀʰ,6,0.0027662517289073307,5.890262041598819
kǀʰʼ,1,4.610419548178884e-4,7.682021510826875
kǀʷ,1,4.610419548178884e-4,7.682021510826875
kǀʷʰ,1,4.610419548178884e-4,7.682021510826875
kǀʼ,2,9.220839096357768e-4,6.988874330266929
kǀ̪,1,4.610419548178884e-4,7.682021510826875
kǀ͓,5,0.002305209774089442,6.072583598392774
kǀ͓x,1,4.610419548178884e-4,7.682021510826875
kǀ͓ʰ,3,0.0013831258644536654,6.583409222158765
kǀ͓ˀ,1,4.610419548178884e-4,7.682021510826875
kǀ͓ˠʰ,1,4.610419548178884e-4,7.682021510826875
kǁ,6,0.0027662517289073307,5.890262041598819
kǁh,1,4.610419548178884e-4,7.682021510826875
kǁkxʼ,1,4.610419548178884e-4,7.682021510826875
kǁx,2,9.220839096357768e-4,6.988874330266929
kǁxʼ,1,4.610419548178884e-4,7.682021510826875
kǁʔ,1,4.610419548178884e-4,7.682021510826875
kǁʰ,4,0.0018441678192715537,6.295727149706984
kǁʰʼ,1,4.610419548178884e-4,7.682021510826875
kǁʼ,1,4.610419548178884e-4,7.682021510826875
kǁ͓,4,0.0018441678192715537,6.295727149706984
kǁ͓xʰ,1,4.610419548178884e-4,7.682021510826875
kǁ͓ʰ,2,9.220839096357768e-4,6.988874330266929
kǁ͓ˀ,1,4.610419548178884e-4,7.682021510826875
kǂ,4,0.0018441678192715537,6.295727149706984
kǂh,1,4.610419548178884e-4,7.682021510826875
kǂkxʼ,1,4.610419548178884e-4,7.682021510826875
kǂx,2,9.220839096357768e-4,6.988874330266929
kǂʔ,1,4.610419548178884e-4,7.682021510826875
kǂʰ,2,9.220839096357768e-4,6.988874330266929
kǂ͓ˡ,1,4.610419548178884e-4,7.682021510826875
kǂ͓ˡx,1,4.610419548178884e-4,7.682021510826875
kǂ͓ˡʰ,1,4.610419548178884e-4,7.682021510826875
kǃ,12,0.005532503457814661,5.197114861038874
kǃh,1,4.610419548178884e-4,7.682021510826875
kǃkxʼ,1,4.610419548178884e-4,7.682021510826875
kǃx,3,0.0013831258644536654,6.583409222158765
kǃxʰ,1,4.610419548178884e-4,7.682021510826875
kǃxʼ,1,4.610419548178884e-4,7.682021510826875
kǃʔ,1,4.610419548178884e-4,7.682021510826875
kǃʰ,7,0.003227293683725219,5.736111361771561
kǃʰʼ,1,4.610419548178884e-4,7.682021510826875
kǃʼ,1,4.610419548178884e-4,7.682021510826875
kǃ̠,4,0.0018441678192715537,6.295727149706984
kǃ̠xʰ,1,4.610419548178884e-4,7.682021510826875
kǃ̠ʰ,2,9.220839096357768e-4,6.988874330266929
kǃ̠ˀ,1,4.610419548178884e-4,7.682021510826875
kǃ̪,1,4.610419548178884e-4,7.682021510826875
kǃ͓,1,4.610419548178884e-4,7.682021510826875
kɡ,1,4.610419548178884e-4,7.682021510826875
kɦ,2,9.220839096357768e-4,6.988874330266929
kɬ,1,4.610419548178884e-4,7.682021510826875
kɾ,1,4.610419548178884e-4,7.682021510826875
kʘ,2,9.220839096357768e-4,6.988874330266929
kʘh,1,4.610419548178884e-4,7.682021510826875
kʘkxʼ,1,4.610419548178884e-4,7.682021510826875
kʘx,1,4.610419548178884e-4,7.682021510826875
kʘʔ,1,4.610419548178884e-4,7.682021510826875
kʘʰ,1,4.610419548178884e-4,7.682021510826875
kʟ̥ʼ,1,4.610419548178884e-4,7.682021510826875
kʰ,361,0.16643614568925771,1.7931435524939934
kʰː,2,9.220839096357768e-4,6.988874330266929
kʲ,72,0.03319502074688797,3.405355391810819
kʲʰ,10,0.004610419548178884,5.379436417832829
kʲʼ,17,0.007837713231904103,4.848808166770659
kʲː,1,4.610419548178884e-4,7.682021510826875
kʷ,275,0.1267865375749193,2.065250413160303
kʷɾ,1,4.610419548178884e-4,7.682021510826875
kʷʰ,31,0.01429230059935454,4.2480343063417285
kʷʰː,1,4.610419548178884e-4,7.682021510826875
kʷʲ,1,4.610419548178884e-4,7.682021510826875
kʷʲʰ,1,4.610419548178884e-4,7.682021510826875
kʷʲʼ,1,4.610419548178884e-4,7.682021510826875
kʷʼ,48,0.022130013831258646,3.8108204999189836
kʷʼː,1,4.610419548178884e-4,7.682021510826875
kʷˀ,2,9.220839096357768e-4,6.988874330266929
kʷː,6,0.0027662517289073307,5.890262041598819
kʼ,161,0.07422775472568004,2.600617145842411
kʼː,11,0.005071461502996773,5.284126238028504
kˀ,7,0.003227293683725219,5.736111361771561
kː,48,0.022130013831258646,3.8108204999189836
k˞,1,4.610419548178884e-4,7.682021510826875
k˞ʰ,1,4.610419548178884e-4,7.682021510826875
kˤ,1,4.610419548178884e-4,7.682021510826875
k̙,1,4.610419548178884e-4,7.682021510826875
k̰,9,0.004149377593360996,5.484796933490655
k̰ʷ,4,0.0018441678192715537,6.295727149706984
k͈,63,0.029045643153526972,3.5388867844353418
k͉,64,0.02950668510834486,3.5231384274672024
k͉ʷ,1,4.610419548178884e-4,7.682021510826875
kᶣ,2,9.220839096357768e-4,6.988874330266929
k‼,1,4.610419548178884e-4,7.682021510826875
k‼x,1,4.610419548178884e-4,7.682021510826875
k‼xʼ,1,4.610419548178884e-4,7.682021510826875
k‼ʰ,1,4.610419548178884e-4,7.682021510826875
k‼ʰʼ,1,4.610419548178884e-4,7.682021510826875
k‼ʼ,1,4.610419548178884e-4,7.682021510826875
l,1452,0.669432918395574,0.4013243154421331
ld,1,4.610419548178884e-4,7.682021510826875
lɦ,1,4.610419548178884e-4,7.682021510826875
lʔ,1,4.610419548178884e-4,7.682021510826875
lʱ,2,9.220839096357768e-4,6.988874330266929
lʲ,45,0.02074688796680498,3.8753590210565547
lʲː,1,4.610419548178884e-4,7.682021510826875
lʷ,27,0.012448132780082987,4.386184644822546
lʷʲ,1,4.610419548178884e-4,7.682021510826875
lʼ,3,0.0013831258644536654,6.583409222158765
lʼː,1,4.610419548178884e-4,7.682021510826875
lˀ,3,0.0013831258644536654,6.583409222158765
lː,47,0.021668971876440755,3.831873909116816
lˠ,3,0.0013831258644536654,6.583409222158765
lˤ,5,0.002305209774089442,6.072583598392774
lˤː,2,9.220839096357768e-4,6.988874330266929
l̃,6,0.0027662517289073307,5.890262041598819
l̠,12,0.005532503457814661,5.197114861038874
l̠˞,2,9.220839096357768e-4,6.988874330266929
l̠̤,1,4.610419548178884e-4,7.682021510826875
l̤,14,0.006454587367450438,5.042964181211616
l̥,46,0.02120792992162287,3.8533801143377793
l̥ʲ,3,0.0013831258644536654,6.583409222158765
l̥ʲː,1,4.610419548178884e-4,7.682021510826875
l̥ː,3,0.0013831258644536654,6.583409222158765
l̥ˠ,1,4.610419548178884e-4,7.682021510826875
l̩,3,0.0013831258644536654,6.583409222158765
l̪,174,0.08022130013831259,2.5229662116123452
l̪|l,133,0.06131857999077916,2.7916723826051206
l̪ʲ,5,0.002305209774089442,6.072583598392774
l̪ʲ|lʲ,6,0.0027662517289073307,5.890262041598819
l̪ʷ,10,0.004610419548178884,5.379436417832829
l̪ː,2,9.220839096357768e-4,6.988874330266929
l̪ˠ,4,0.0018441678192715537,6.295727149706984
l̪ˠ|lˠ,5,0.002305209774089442,6.072583598392774
l̪ˤ|lˤ,1,4.610419548178884e-4,7.682021510826875
l̪̊,1,4.610419548178884e-4,7.682021510826875
l̪̤|l̤,3,0.0013831258644536654,6.583409222158765
l̪̥,1,4.610419548178884e-4,7.682021510826875
l̪̥|l̥,10,0.004610419548178884,5.379436417832829
l̪̰|l̰,6,0.0027662517289073307,5.890262041598819
l̰,11,0.005071461502996773,5.284126238028504
l̺,93,0.042876901798063624,3.1494220176736185
l̻,3,0.0013831258644536654,6.583409222158765
l͉,1,4.610419548178884e-4,7.682021510826875
m,2092,0.9644997694790226,0.036145685642060756
mb,264,0.12171507607192254,2.1060724076805584
mbv,2,9.220839096357768e-4,6.988874330266929
mbz,1,4.610419548178884e-4,7.682021510826875
mbɾ,1,4.610419548178884e-4,7.682021510826875
mbʲ,4,0.0018441678192715537,6.295727149706984
mbʷ,14,0.006454587367450438,5.042964181211616
mbː,1,4.610419548178884e-4,7.682021510826875
mbˠ,1,4.610419548178884e-4,7.682021510826875
mp,34,0.015675426463808206,4.155660986210713
mpf,1,4.610419548178884e-4,7.682021510826875
mpfʼ,1,4.610419548178884e-4,7.682021510826875
mpɾ,1,4.610419548178884e-4,7.682021510826875
mpʰ,10,0.004610419548178884,5.379436417832829
mpʲ,1,4.610419548178884e-4,7.682021510826875
mpʷ,1,4.610419548178884e-4,7.682021510826875
mpʼ,1,4.610419548178884e-4,7.682021510826875
mv,1,4.610419548178884e-4,7.682021510826875
mw,1,4.610419548178884e-4,7.682021510826875
mɓ,2,9.220839096357768e-4,6.988874330266929
mɦ,1,4.610419548178884e-4,7.682021510826875
mɾ,1,4.610419548178884e-4,7.682021510826875
mʱ,6,0.0027662517289073307,5.890262041598819
mʲ,47,0.021668971876440755,3.831873909116816
mʲː,1,4.610419548178884e-4,7.682021510826875
mʷ,55,0.025357307514983864,3.6746883255944036
mʷː,1,4.610419548178884e-4,7.682021510826875
mʷˠ,2,9.220839096357768e-4,6.988874330266929
mʷˠː,1,4.610419548178884e-4,7.682021510826875
mʼ,2,9.220839096357768e-4,6.988874330266929
mˀ,6,0.0027662517289073307,5.890262041598819
mː,55,0.025357307514983864,3.6746883255944036
mˠ,1,4.610419548178884e-4,7.682021510826875
mˤ,1,4.610419548178884e-4,7.682021510826875
mˤː,1,4.610419548178884e-4,7.682021510826875
m̤,22,0.010142923005993546,4.590979057468559
m̤b̤,2,9.220839096357768e-4,6.988874330266929
m̤b̤v̤,1,4.610419548178884e-4,7.682021510826875
m̤pʰ,1,4.610419548178884e-4,7.682021510826875
m̤ʱ,1,4.610419548178884e-4,7.682021510826875
m̥,46,0.02120792992162287,3.8533801143377793
m̥p,1,4.610419548178884e-4,7.682021510826875
m̥ʰ,1,4.610419548178884e-4,7.682021510826875
m̥ʲ,2,9.220839096357768e-4,6.988874330266929
m̥ʲː,1,4.610419548178884e-4,7.682021510826875
m̥ː,1,4.610419548178884e-4,7.682021510826875
m̩,7,0.003227293683725219,5.736111361771561
m̰,20,0.009220839096357769,4.6862892372728835
m̼,1,4.610419548178884e-4,7.682021510826875
m͉,1,4.610419548178884e-4,7.682021510826875
n,1672,0.7708621484555095,0.26024571718222744
nd,239,0.11018902720147533,2.2055579588953638
ndl,1,4.610419548178884e-4,7.682021510826875
ndr,5,0.002305209774089442,6.072583598392774
ndz,57,0.02627939142461964,3.638970242992324
ndzʷ,1,4.610419548178884e-4,7.682021510826875
ndɾ,2,9.220839096357768e-4,6.988874330266929
ndʑ,15,0.006915629322268326,4.973971309724664
ndʲ,5,0.002305209774089442,6.072583598392774
ndʷ,7,0.003227293683725219,5.736111361771561
ndː,1,4.610419548178884e-4,7.682021510826875
nd̪,2,9.220839096357768e-4,6.988874330266929
nd͇z͇,1,4.610419548178884e-4,7.682021510826875
nh,2,9.220839096357768e-4,6.988874330266929
nl,2,9.220839096357768e-4,6.988874330266929
nr,2,9.220839096357768e-4,6.988874330266929
ns,20,0.009220839096357769,4.6862892372728835
nsɾ,1,4.610419548178884e-4,7.682021510826875
